x1,x2,true_cluster
-0.9080240755212109,-1.4123037013352915,0
4.549934528520756,9.6228499323475,2
9.073069528421916,-0.05952535606180008,1
8.622330632042909,-0.9378250399151228,1
4.236740843457483,7.1951178993354805,2
10.82541634898803,0.8135096360006385,1
-1.7249178325130328,-0.5622875292409727,0
11.266911149186623,-0.7076694656187807,1
6.758732659930928,-1.0243876413342898,1
6.0062928092144405,8.423108130476852,2
3.4658858292643777,10.27767682189851,2
9.987753227153085,-0.8972543714858315,1
4.486133082663306,7.940786478111049,2
9.528068134210567,1.088950596967366,1
9.281555778747563,-0.21344715171184725,1
5.071566237219392,8.522342553234884,2
0.29307247329868125,-0.7143514180263678,0
6.551151975522523,9.115674634292859,2
0.822544912103189,-1.2208436499710222,0
0.2088635950047554,-1.9596701238797756,0
10.97511973341775,-0.14705738150213865,1
9.848214904964417,0.5883172064845765,1
0.33126343140356396,0.9755451271223592,0
4.730125064706629,8.021236284217693,2
7.060747924881987,10.755340842443204,2
4.446350694652818,7.802122107411152,2
11.30547880715433,0.02100384163275905,1
-1.1063349740060282,-1.1962066240806708,0
1.4027943109360992,-1.4018510627922809,0
10.224092481810416,0.01259240078179486,1
8.799703592944224,-0.3345012358409484,1
8.078880808455239,10.119574911434576,2
5.1818662550584955,9.248220586300336,2
3.3724575621168373,9.048084946661382,2
0.22745993460412942,1.307142754282428,0
3.695530499495147,9.669672548830038,2
5.337602662075202,8.588123033877533,2
10.872320636720678,0.18334200573835174,1
4.892969640045442,7.964757677580626,2
-0.8895144296255233,-0.8158102849654383,0
12.143944089325325,0.6339190223180112,1
3.5214137542201582,10.143754043206929,2
6.9647251329163895,9.03526355197173,2
10.515047686306048,3.852731490654721,1
0.82206015999449,1.8967929826539474,0
-0.9746816702273214,0.787084603742452,0
4.724948302848356,6.698078835264415,2
0.29612027706457605,0.26105527217988933,0
5.645375949585148,10.368631557532348,2
10.064280019095463,-1.0777447779293061,1
9.78231879677278,1.09877685198719,1
4.423228669431667,9.755391225825756,2
10.81286211883896,0.6296288419236122,1
4.3481638921978405,9.047398671316413,2
5.835692112065142,7.870293145342382,2
10.85765962320202,-0.1599385299634271,1
10.096995964992718,0.5951570254369136,1
0.27669079933001905,0.8271832490360238,0
11.179440120721287,-0.4691756521047048,1
10.322718560338089,-0.827230943552323,1
8.286865470909122,1.3538723741654128,1
5.048521627944827,8.169049883588961,2
10.747293605123263,0.6103702654334648,1
5.259722501721482,8.095683374895591,2
9.98148686400761,-0.2886586389201383,1
9.684730755359654,0.7589692204932674,1
11.451143607795041,0.9592708260852069,1
6.167782061659807,9.254420843301213,2
8.480630034045987,-0.48423407286625136,1
-0.013497224737933921,-1.0577109289559004,0
0.6256673477650062,-0.8571575564162826,0
9.181779316766528,2.0923872756854602,1
6.628615545571292,7.619898541785108,2
5.394452142378297,8.579015519179737,2
9.559955513303017,0.13074057728609134,1
6.037539944257899,8.489983601145253,2
5.326927373764162,8.780899471191136,2
0.5219415656168976,0.29698467323318606,0
-0.2646568332379561,2.720169166589619,0
0.3436182895684614,-1.763040155362734,0
4.353427115757474,7.918451996385605,2
0.5868570938002703,2.1904556258099785,0
11.277664895788424,-0.5915713888358299,1
10.045571839903813,-0.6516003476058171,1
5.005243699718183,9.046980593764742,2
11.16316375215496,0.010233061019587049,1
10.899599875433251,0.30729952087660933,1
0.25755039072276437,-0.07444591576616721,0
0.4967141530112327,-0.13826430117118466,0
9.891239851543142,0.40171172209894146,1
9.514636452170896,0.08187413938632256,1
10.357787360348283,0.5607845263682344,1
4.76105195313359,8.092436337958402,2
4.9339202013526835,7.788983800237544,2
4.0350765394198955,9.686051459998438,2
-0.8392175232226385,-0.3092123758512146,0
-1.4153707420504142,-0.42064532276535904,0
-1.0708924980611123,0.4824724152431853,0
10.570890510693166,1.135565640180599,1
12.122156197012632,1.0324652605511468,1
9.74743184860684,-1.2477831819648495,1
9.177779604433569,0.2436872114919123,1
5.289774856896413,11.07540079864544,2
12.314658566673508,-1.867265192591748,1
6.179297184063826,9.06751848141011,2
10.51503526720866,0.5137859509122088,1
10.113517345251248,0.6621306745210467,1
6.502357052096028,9.074094780419776,2
-1.4785219903674274,-0.7198442083947086,0
9.885460154747381,1.2378163119734618,1
11.632411303931635,-1.4301413779606327,1
-2.6197451040897444,0.8219025043752238,0
4.407606075761131,8.136009230320184,2
1.465648768921554,-0.22577630048653566,0
10.357015485965047,-0.6929095952606542,1
-0.7832532923362371,-0.3220615162056756,0
6.201213922163944,8.591924626978448,2
5.8711247034316925,8.673976467832158,2
5.632781866106285,11.270692857804395,2
4.243649254715697,7.577746290402326,2
9.284696290740031,0.6795977489346758,1
-0.846793718068405,-1.5148472246858646,0
10.443819428146229,0.7746340534293368,1
9.528961694381676,0.2320499373576363,1
-0.7020530938773524,-0.3276621465977682,0
