x1,x2,label
1.161803706392585,0.17993054993260738,0
-0.17243462403576476,-0.3041520945412484,1
-0.4928142074000655,0.5798680461941057,1
-0.04307923879226186,-0.9505433397857516,0
1.0151147169900687,0.22753858157591766,0
1.1532811942733914,-0.22209436022941126,0
-1.0169092282938135,-0.08025751707967033,0
-0.7506553544136596,0.5631631943331005,0
-0.30614501498141466,-0.3852763672425459,1
0.37431502881007317,-0.2421357652691225,1
0.5178988672182412,-0.11979883876545269,1
0.49852402926118244,0.010648642132881511,1
-0.1681843463878764,0.1311592333911114,1
0.5145060822884804,-0.8283745849289428,0
0.08750033519522848,-0.38362262390095414,1
-0.8724846052067804,0.32428551170990083,0
0.4043600765093782,-0.31651110534521093,1
0.4550782343220028,-0.8680254479009035,0
-0.017823584238701867,-0.9317652947009835,0
0.24259755789578058,0.3926019764050065,1
-0.9032431873371425,0.11957744826998423,0
-0.5894878135752336,0.8878919633963951,0
-0.5791818201574972,-0.5788218467107786,0
-0.8148769026167183,0.08549589454660923,0
-0.19312419217177806,-0.8953432319861356,0
-0.5406813690178875,-0.1769555605281826,1
-1.1816529526885446,0.19380232014635468,0
0.23433922776236965,0.1844401183982245,1
-0.7647329206722966,0.9875761172472656,0
0.8715832755991144,0.5732255008748257,0
0.30896000113037414,0.9690151229216032,0
-0.18865572963456145,-0.8768477291437773,0
-0.7225551503324803,-0.47912091035303644,0
0.9413357032933879,-0.4637494900649386,0
-0.5442538877807387,0.8182099035877591,0
0.9928508299577414,0.12130378746440755,0
-0.36866335527861366,-0.2819932989605083,1
0.1477059676528219,0.32051839303786683,1
-0.1616140840424606,-0.32243244801395976,1
1.3051325543078138,-0.1382104045745649,0
-0.9643999053249818,-0.7456606051833388,0
0.007710622762604591,-0.7921829806894974,0
0.347618028969008,-0.19881031348116376,1
-1.022605606615255,0.35775313284568167,0
-0.35954660940446154,-0.46767848120889927,1
-0.06286574882515976,-0.40670985609451715,1
-0.0919316471193329,-0.5066409833074652,1
-0.031152547577249765,-0.4259905946390237,1
-0.2770539338763034,-0.2641530892037291,1
-0.5118539162304699,-0.07779465808131569,1
0.9026259683907925,-0.5479702349231205,0
0.3245084447176447,-0.06758684148987743,1
-0.33355731631107916,0.09319748563146096,1
0.5631127887842826,0.08339213568020616,1
-0.3183259847791007,0.17808079533758508,1
-0.704431191652613,-0.7655446441466722,0
0.4733028993862679,0.905039710802241,0
0.9343330335784794,0.41947965635357154,0
-0.23414532650879066,-0.3220472235359206,1
0.8466585349398392,-0.44572490379504304,0
0.3276398101102708,0.31813821056859554,1
-1.0492035285728265,-0.34040639474880363,0
0.7183246707586154,-0.5223182925039261,0
-0.3648371243326948,-0.4030609580528002,1
-0.40523806972340515,0.015556030466777422,1
-0.6330768643640596,-0.6719716768057968,0
0.252107352436023,-0.2669826179786697,1
-0.3953813736264369,0.20653455492165532,1
0.3072515412551058,-0.37798527131078036,1
-0.27801911882672203,0.14575481660501047,1
0.12085333472808216,-0.6308092260827305,1
0.2824084343188841,-0.7582880769141102,0
-0.012038174383273599,0.5646529670638967,1
-0.32178004758208917,-1.004889080523314,0
0.36831800642970114,-0.797141441754355,0
0.9431299161534281,-0.3882312890141166,0
0.9599087556086723,-0.07027868710636917,0
0.379090519030315,-0.13406265889265623,1
0.9151609247944921,0.15495399136469812,0
0.45281493962837055,0.1515513613982323,1
-0.7687861895675739,-0.6714228561482118,0
0.1397369322623615,0.33193507665568434,1
0.43585378675452957,0.42789011824782397,1
0.7658031655649951,0.5408994504939604,0
-0.7946954491251951,-0.4899559540808476,0
0.18436096713445993,-0.3768225989808011,1
0.32933593298914776,0.31420305973045504,1
-0.030268970002252704,-0.5180287208515335,1
0.3698253548879216,-0.3584383760795309,1
0.06888382470327839,-0.40332174497351375,1
0.49230678104126,-0.17998279152858232,1
-0.6385857244101948,-0.6753130262242683,0
-0.5840368896987231,0.6782248988306132,0
-0.3796640590810853,-0.2965233991262516,1
0.5653539992365415,0.8917237068820388,0
-0.9234730811716741,0.6342065628903535,0
0.3866990261413632,-0.10519239982644533,1
-0.9592752470624586,-0.3157412222257092,0
0.012145868636078631,0.4831423053096389,1
-0.45288088430256485,-0.07787070074669158,1
-0.33889849139775396,-0.8519720787177701,0
0.004891334047223847,0.6041060651746374,1
0.9380456610158961,-0.6017706737418762,0
-0.532424906972807,0.11681817547994197,1
0.21711201247070677,1.0445672338750809,0
0.32408648504052395,-0.33337667151176026,1
-0.3193159018754472,0.9036858401564148,0
-0.9669704622361902,0.4536554127736491,0
0.10501238318960543,0.17804087954163478,1
0.8486903665564538,-0.3943589182700271,0
0.2365695495180506,-1.0249146218592429,0
1.0209141054687076,0.27646997020713404,0
0.5251527647866291,0.7577320771095393,0
0.9135001833213081,0.7489446900856636,0
0.5554587233628681,-0.6947104040859551,0
-0.2905603712454993,-0.8230903802960645,0
-0.3427881834272541,-0.25296184779517145,1
-0.3093413857239479,0.4674901762921314,1
0.378618477029411,0.31903904726291643,1
-0.9335881533347749,0.16972808356249963,0
0.020576463556870067,0.9876742180976326,0
0.13407678428606878,0.3160639395301482,1
-0.41933600270088245,-0.14369836688303114,1
-0.4180958085304237,-0.08446155672041838,1
0.8079717537208871,-0.7423068231568573,0
0.06705536923536504,0.9252071549795892,0
-0.532566699218529,-0.31711331578977475,1
0.518827589797367,0.24444541427778016,1
-0.136095098681392,0.43887453286936967,1
-0.2837160817014398,-0.43807610062117325,1
1.05848842270328,0.2263473796071661,0
-0.1711823104901366,0.44650594953740025,1
0.24036375261757414,-0.36695880218638677,1
-0.9162302561599511,0.1367985307442411,0
0.4435307149052349,0.4309001453699418,1
-0.11105225623953485,-0.4703804603004336,1
0.42333735808911005,0.12527588218331445,1
0.41765836635190867,-0.8181049189556941,0
-0.9622741040445495,0.004063577752695252,0
0.38167495716090477,0.18889205328612285,1
-0.20305224282340267,0.9049370415517353,0
0.2297716515368597,0.7243129154182826,0
0.6706123731119003,0.9740685369882776,0
-0.1388431697487479,0.18614211183139748,1
0.5518886995222481,-0.005011917567525063,1
-0.16861215242888972,-0.31221149204444026,1
0.8057291731785486,0.5596598624439424,0
-0.4008573111197018,-0.02679693656368698,1
0.3875194948773275,0.4476637525846787,1
-0.40378293545847727,0.5009297089964005,1
-0.44020980848710745,0.2652418015799544,1
0.3937406985280607,-0.9317646469171378,0
0.3285937484725368,-0.38124898457590195,1
-0.370552280673872,-0.9852988858011277,0
-0.5286654518031342,0.9865618332653786,0
-0.534593531706604,-0.9110857107924412,0
-0.6087265939032962,-0.9790350071323333,0
0.7824482707609487,0.2187160295039345,0
-0.38032294333510713,0.9792308795309356,0
-0.6091314495875908,0.06366314844128136,1
0.8803200906343859,0.337463567055425,0
0.12252612897978805,-0.9021015175246719,0
0.3364175728835046,0.9560871685706855,0
0.24113872722656204,-0.30152822835811915,1
-0.34725993807403904,-0.2921584507502198,1
0.5081550800335192,0.18363049091945605,1
-0.2937556960409925,0.22543772607652526,1
-0.09798668924511515,-0.4568565912714787,1
0.24312796650295926,0.5265903698648157,1
0.44881706922631387,-0.05181923250391028,1
0.4815440480031069,0.4110402661226761,1
-0.43359287016107695,-0.1004812546498542,1
0.2085659701513678,-0.4074734339280927,1
-0.02284572592139667,0.5443189421622925,1
0.5658029109663916,-0.07069907294861778,1
0.1909899164156895,-0.28838505744780246,1
-0.59738584819281,-0.11395435306673102,1
-0.3134002978936318,0.36909119363035936,1
0.500451418413263,-0.005936453248570643,1
0.24813434079506438,-0.8433957404846123,0
0.1945975691760731,0.9861296540258508,0
0.4424406866993654,0.23295639787996178,1
0.9553836857695828,-0.20596965233136383,0
-0.41699521109758675,-0.03926629913860427,1
-0.07107925328581423,0.633820912973316,1
-0.9467469988082247,-0.09263713802515387,0
0.016057358081122353,1.001923740598097,0
0.9357212506927876,-0.016003799034217385,0
-0.015039933472120626,0.9044734635460597,0
-0.777236477454759,0.5248335974875649,0
0.4639450353879967,0.05452806489704026,1
0.47759152477246364,0.9319123448267493,0
-0.2329064632245061,0.47687868615146883,1
-0.8035628990130479,0.31330201433440497,0
-0.230641632637628,-0.4848981471633811,1
-0.08761680960782496,0.938537698721315,0
-0.16951354022910894,-0.4290190255716428,1
-0.21372041437686262,0.4261442619655146,1
0.24418473893918197,0.40849687516218847,1
0.79921262521595,0.35725864140942554,0
-0.3239104141731012,-0.1366186978111007,1
-0.8779125211268948,0.3056538803684674,0
-0.2224000775923736,0.4352398891374133,1
0.4122115111127181,-0.8804636897981158,0
-0.0848005990186991,-0.420718386895444,1
0.26865387594806384,0.04012598481803577,1
-0.36809319693125925,-0.9220034124016061,0
-0.45332844101471853,-0.20681509658247138,1
0.3962291394127449,-0.112477265550527,1
-0.42644674259938065,-0.1652273221548295,1
0.14453684436748732,0.49694423196055026,1
-0.1737641516229412,0.9566522830211284,0
-0.18467724344714034,0.9433330587489894,0
0.8008956517318145,-0.8219018468316389,0
0.8628506035685349,-0.274718937874579,0
0.48827971327069536,0.026637583986298743,1
0.8014325716749409,-0.14074209570474572,0
0.44050804043540553,-0.811655842901155,0
-0.2645554367517135,0.8499190093921263,0
0.02576957724798832,1.0003574885168585,0
-0.1493189127499231,-0.34830690067442505,1
0.18813315033654895,0.26682546878293684,1
-0.17086828705512075,0.5097285368538678,1
0.6414779341056568,0.6445496609578849,0
-0.3685240629910956,-0.27825208717805305,1
0.39809080275243625,-1.1228358786713168,0
-0.2983899889397794,0.303960404308309,1
0.9483938881038538,-0.39678077033728604,0
-0.532864743312429,0.26004466113050384,1
0.023351042258731317,-0.36495408402005647,1
-0.004179648275475373,0.5237638973395632,1
-0.46819804373650487,-0.10715009404274962,1
-0.17866159688222918,-1.0084761230464843,0
-0.4694438273385546,-0.8750877192006609,0
0.13372487954685147,-0.9903479864963551,0
-0.012991188849320073,-0.5428641098892556,1
-0.9075762733949561,0.08666316760396672,0
0.297017202685673,-0.3741341406738996,1
-0.8966978279211226,0.4851775155601055,0
-0.11691803548288449,-0.21168922752466585,1
0.44436816368555854,0.17440751216783068,1
-0.7755302115938048,-0.5606950179274686,0
0.5015846465490884,0.11666382212885273,1
1.020592566566613,0.5672597893310645,0
1.1453649767706977,-0.2509006280088385,0
-0.6229893526714974,0.9400114962621983,0
-0.8137224205867721,-0.23341085900510944,0
-0.09128183828304803,0.4715659295723227,1
0.20860017900972827,-0.4915158859926721,1
-1.0333694028018712,-0.2654567325036474,0
