vibration_rms,exhaust_temp_deviation,label
4.173577438717556,44.75474984515311,1
3.4233788488469474,39.983832546442386,1
0.8351293940025342,7.843971596451725,0
1.3276206720820298,12.36133762798257,0
1.2870073863903368,7.958493791394653,0
1.0890223635489649,11.230455468193872,0
2.8517885262487974,36.656703414425614,1
0.9038618110978174,11.044900453160825,0
0.8950005514361611,11.174103837188657,0
4.288610489380912,45.88788390120093,1
0.8960087788704167,8.192361303039817,0
1.3495848476755654,11.358864313581655,0
3.0196879410862105,40.692801774812295,1
3.7705251628259044,51.039297196027235,1
0.9991928781917488,11.293277778255717,0
1.7603183893644014,6.8941522610259485,0
3.789133396527847,46.331445602587905,1
2.582275234062933,44.55367983497657,1
4.13903189700806,43.83588862307044,1
1.2861929436448958,12.464325399822252,0
3.4438727704926997,49.62810195274974,1
1.2725540251032061,9.366347262704993,0
0.9787723497080648,16.021861278810814,0
3.59032474643525,44.012293252479786,1
3.2951212651969533,41.9249371105595,1
1.11353140797178,11.77005451922924,0
4.221936934343566,45.76668258102818,1
2.956205558685034,43.98687473507576,1
3.176114561772672,47.31807143460296,1
3.163902367592645,46.83918979888467,1
1.343407320608614,11.166522976628926,0
0.7129121336592148,5.230390260483279,0
1.6967411034957143,6.126963570118658,0
3.608522643295045,50.039863441346284,1
3.582001287972478,45.23966269459543,1
3.0026050001809326,45.70884086989477,1
3.327660707626252,47.84406433869575,1
3.9093092351849554,49.054126500246056,1
1.195542014007762,8.672305054704067,0
3.2253916593697927,48.21828249682431,1
1.243656568585693,9.286995683371684,0
4.156816561909908,45.36814608134023,1
3.6584662909812913,44.34304283806715,1
2.7288451911623453,42.514031282593976,1
1.1024441001433494,10.36221907458389,0
0.7976256656590711,12.593213282612012,0
1.0759541628307034,7.3136099610238645,0
1.3138390779467746,10.438917553786936,0
1.5103893702774396,12.120716596815486,0
1.0288277055219701,10.65778507785094,0
0.8001010541635702,7.617420600344889,0
0.9212777580265377,11.132541269516947,0
0.9537548336339754,7.271687364449431,0
2.291527550221365,39.87547531936145,1
1.1549596460203582,12.427103904538507,0
1.5419223612217292,8.835512030737487,0
1.1184266841946129,7.359741584190342,0
3.792581361665273,45.31456804470474,1
1.3249069736568362,11.504867150575897,0
1.2787795293516664,14.466023739949282,0
2.9734188885396056,42.58314166858221,1
4.31109763790265,45.80877306842285,1
1.200978163427235,10.15034582076721,0
2.7794506627530255,45.663815826379285,1
3.6917976059392097,42.29796804852904,1
0.6696912933576881,12.380201185281088,0
1.6034238952998945,8.927798985513702,0
4.190066037339905,39.51493115070376,1
3.318841102423936,50.55924007527939,1
3.890247125880355,43.19317858139999,1
4.678137065229605,46.90962746405467,1
3.837909323723908,48.99952950096255,1
1.2110642455972853,10.658063879341332,0
0.8614712571530656,6.260834123110469,0
3.3070652505646585,46.20622561540277,1
3.1413319772404353,34.73288714121903,1
1.2613850366222445,8.117190868163119,0
3.427903642504904,47.71094885854125,1
4.524504814547028,46.01817710785759,1
2.8280311727741885,39.454930816408094,1
3.695335455810496,47.737966785869205,1
1.272108388054046,5.0305863147773655,0
1.1116324729639944,9.326875373013483,0
3.3614884085613532,47.99378121458052,1
1.1483060075617175,9.985839760654972,0
1.231613581694544,6.385102746090277,0
3.6553259514095493,40.21031780212776,1
0.7053588422604723,5.031325960358721,0
2.621186855710055,45.84467254115662,1
1.3847898310357545,12.101154428883461,0
2.4939334434852727,44.29780977573246,1
1.246356896999694,3.9691290448967314,0
1.0476860102038177,10.087606367162904,0
3.0378875852313203,39.161416844951404,1
1.1479190432051016,4.201336412845255,0
